season,player_id,player_display_name,position,team,games_played,age,years_exp,draft_number,value_score,value_epa_total,position_season_percentile,salary_millions,salary_source,contract_player,contract_team,year_signed,years,apy,apy_cap_pct,inflated_apy,value_per_million,epa_per_million,salary_percentile,value_cost_percentile_gap,expected_value_given_salary,value_above_expected_salary,salary_efficiency_percentile,salary_efficiency_tier,has_salary,salary_match_status,salary_interpretation
2016,00-0019596,Tom Brady,QB,NE,12,39,16,,2.12759601079,140.632333096,0.96,39.766858,inflated_apy,Tom Brady,Patriots,2016,2,20.5,0.132,39.766858,0.0535017378238,3.5364205313,0.729166666667,0.230833333333,0.224566751103,1.90302925969,0.958333333333,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0020337,Steve Smith,WR,BAL,14,37,,,1.39006095832,37.9471645861,0.903409090909,7.926316,inflated_apy,Steve Smith Sr.,Ravens,2014,3,3.5,0.026,7.926316,0.175372891811,4.78749075688,0.76582278481,0.137586306099,0.318305413829,1.07175554449,0.886075949367,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0020531,Drew Brees,QB,NO,16,37,15,,1.49162023534,105.672159186,0.9,47.041283,inflated_apy,Drew Brees,Saints,2016,1,24.25,0.156,47.041283,0.0317087490012,2.24637068649,0.9375,-0.0375,0.508694100223,0.98292613512,0.916666666667,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0021206,Josh McCown,QB,CLE,5,37,14,,-0.959196124251,-29.0514725331,0.12,9.810163,inflated_apy,Josh McCown,Browns,2015,3,4.666667,0.033,9.810163,-0.0977757580839,-2.96136491648,0.416666666667,-0.296666666667,-0.497795426745,-0.461400697506,0.3125,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0021429,Carson Palmer,QB,ARI,15,37,13,,0.0470230145709,26.2613199398,0.62,40.736781,inflated_apy,Carson Palmer,Cardinals,2016,1,21,0.135,40.736781,0.00115431345866,0.644658691608,0.770833333333,-0.150833333333,0.457622331387,-0.410599316816,0.354166666667,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0021547,Antonio Gates,TE,LAC,13,36,13,,0.282700701688,11.8746537446,0.73786407767,10.669157,inflated_apy,Antonio Gates,Chargers,2016,2,5.5,0.035,10.669157,0.0264970045607,1.11298894042,0.831460674157,-0.0935965964874,0.199374351471,0.0833263502171,0.595505617978,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0022044,Andre Johnson,WR,TEN,6,35,13,3,-0.755385532119,-2.16462636767,0.170454545455,3.622664,inflated_apy,Andre Johnson,Titans,2016,2,1.8675,0.012,3.622664,-0.208516586721,-0.597523360617,0.601265822785,-0.43081127733,-0.551960597651,-0.203424934468,0.537974683544,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0022084,Anquan Boldin,WR,DET,16,36,13,,0.862054582133,28.0754285729,0.806818181818,5.334578,inflated_apy,Anquan Boldin,Lions,2016,1,2.75,0.018,5.334578,0.161597521328,5.26291462472,0.683544303797,0.123273878021,0.10092183208,0.761132750053,0.810126582278,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0022127,Jason Witten,TE,DAL,15,34,13,69,1.06090637104,22.5183971825,0.844660194175,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0022803,Eli Manning,QB,NYG,16,35,12,,-0.798393953701,-20.2120291697,0.2,44.145729,inflated_apy,Eli Manning,Giants,2015,4,21,0.147,44.145729,-0.0180854178147,-0.457847896672,0.875,-0.675,0.558436789036,-1.35683074274,0.104166666667,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0022921,Larry Fitzgerald,WR,ARI,16,33,12,,0.973653649384,30.1619119582,0.835227272727,21.338314,inflated_apy,Larry Fitzgerald,Cardinals,2016,1,11,0.071,21.338314,0.0456293617848,1.41350961272,0.933544303797,-0.0983170310702,0.508219935115,0.465433714268,0.73417721519,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0022924,Ben Roethlisberger,QB,PIT,14,34,12,,1.02030906872,79.7637504271,0.86,45.93258,inflated_apy,Ben Roethlisberger,Steelers,2015,4,21.85,0.152,45.93258,0.022213188737,1.73653973774,0.895833333333,-0.0358333333333,0.466566783858,0.553742284861,0.791666666667,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0022942,Philip Rivers,QB,LAC,16,35,12,4,0.411019675987,46.2705515445,0.72,43.75157,inflated_apy,Philip Rivers,Chargers,2015,4,20.8125,0.145,43.75157,0.00939439832644,1.05757465491,0.854166666667,-0.134166666667,0.521970127893,-0.110950451906,0.458333333333,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023436,Alex Smith,QB,KC,15,32,11,1,0.390648094898,45.1507069761,0.7,38.499248,inflated_apy,Alex Smith,Chiefs,2014,4,17,0.128,38.499248,0.0101469019576,1.17276854281,0.6875,0.0125,0.456372829631,-0.0657247347329,0.541666666667,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023459,Aaron Rodgers,QB,GB,16,33,11,,2.30851315919,150.577515312,0.98,53.873171,inflated_apy,Aaron Rodgers,Packers,2013,5,22,0.179,53.873171,0.0428508869319,2.79503716816,1,-0.02,0.642081527648,1.66643163154,0.9375,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023496,Vincent Jackson,WR,TB,5,33,11,61,-1.01305731302,-6.98212084078,0.0852272727273,27.750138,inflated_apy,Vincent Jackson,Buccaneers,2012,5,11.111111,0.092,27.750138,-0.0365063882932,-0.251606706993,0.96835443038,-0.883127157652,0.0194739733948,-1.03253128641,0.0886075949367,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023500,Frank Gore,RB,IND,16,33,11,65,-0.572181082142,-14.2640317447,0.223140495868,8.40871,inflated_apy,Frank Gore,Colts,2015,3,4,0.028,8.40871,-0.0680462380248,-1.69634007413,0.888349514563,-0.665209018695,0.315142526287,-0.887323608429,0.184466019417,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023564,Darren Sproles,RB,PHI,15,33,11,130,0.381810882865,-0.789498236953,0.669421487603,8.72931,inflated_apy,Darren Sproles,Eagles,2016,1,4.5,0.029,8.72931,0.0437389533497,-0.0904422270435,0.917475728155,-0.248054240552,0.299955261711,0.0818556211545,0.495145631068,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023645,Derek Anderson,QB,CAR,4,33,11,,-0.529680549343,-5.44060593148,0.4,4.729899,inflated_apy,Derek Anderson,Panthers,2015,2,2.25,0.016,4.729899,-0.111985594057,-1.15025837369,0.333333333333,0.0666666666667,-0.671196588128,0.141516038785,0.6875,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023662,Matt Cassel,QB,TEN,4,34,11,230,-0.734381685605,-16.6932158572,0.28,3.879693,inflated_apy,Matt Cassel,Titans,2016,1,2,0.013,3.879693,-0.189288607528,-4.30271566777,0.28125,-0.00125,-0.660580265358,-0.0738014202463,0.520833333333,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0023682,Ryan Fitzpatrick,QB,NYJ,14,34,11,250,-0.658599813844,-12.5274165952,0.3,23.278161,inflated_apy,Ryan Fitzpatrick,Jets,2016,1,12,0.077,23.278161,-0.0282926049804,-0.538161781561,0.5625,-0.2625,0.357951685886,-1.01655149973,0.145833333333,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024217,Reggie Bush,RB,BUF,10,31,,,0.455837317406,0.256078360412,0.719008264463,2.90977,inflated_apy,Reggie Bush,Bills,2016,1,1.5,0.01,2.90977,0.156657508121,0.0880063923996,0.718446601942,0.000561662521062,-0.0785707855667,0.534408102973,0.650485436893,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024221,Vernon Davis,TE,WAS,15,32,10,6,0.252009938625,11.4548873245,0.728155339806,4.655632,inflated_apy,Vernon Davis,Commanders,2016,1,2.4,0.015,4.655632,0.0541301242505,2.46043659046,0.640449438202,0.0877059016036,0.123291139961,0.128718798664,0.629213483146,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024226,Jay Cutler,QB,CHI,5,33,10,11,-0.986031575315,-30.5266419852,0.1,40.990376,inflated_apy,Jay Cutler,Bears,2014,7,18.1,0.136,40.990376,-0.0240551971349,-0.744727054593,0.791666666667,-0.691666666667,-0.0248814731472,-0.961150102168,0.1875,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024242,DeAngelo Williams,RB,PIT,8,33,,,0.0271344749643,-5.79907831516,0.421487603306,4.204355,inflated_apy,DeAngelo Williams,Steelers,2015,2,2,0.014,4.204355,0.00645389720047,-1.37930272662,0.78640776699,-0.364920163685,-0.0995469265274,0.126681401492,0.514563106796,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024243,Marcedes Lewis,TE,JAX,10,32,10,28,-0.614597769818,-0.39795630431,0.233009708738,7.759387,inflated_apy,Marcedes Lewis,Jaguars,2016,3,4,0.026,7.759387,-0.0792070004779,-0.051287080321,0.780898876404,-0.547889167667,0.00256147247356,-0.617159242291,0.134831460674,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024268,Anthony Fasano,TE,TEN,12,32,10,53,-0.080372418027,6.90879794635,0.611650485437,5.518216,inflated_apy,Anthony Fasano,Titans,2015,2,2.625,0.018,5.518216,-0.0145649278729,1.25199846225,0.696629213483,-0.0849787280463,0.0284850946076,-0.108857512635,0.449438202247,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024272,Devin Hester,WR,BAL,12,34,,,-0.639606856243,0,0.298295454545,2.133831,inflated_apy,Devin Hester,Ravens,2016,1,1.1,0.007,2.133831,-0.299745788792,0,0.506329113924,-0.208033659379,-0.0994787163006,-0.540128139942,0.29746835443,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024334,Brandon Marshall,WR,NYJ,15,32,10,119,-0.66123162632,-0.404301976595,0.261363636364,18.218873,inflated_apy,Brandon Marshall,Jets,2015,3,8.666667,0.06,18.218873,-0.0362937721955,-0.0221913823426,0.892405063291,-0.631041426928,0.469701402599,-1.13093302892,0.0759493670886,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024389,Delanie Walker,TE,TEN,15,32,10,175,1.15166149197,23.7596811526,0.854368932039,12.972725,inflated_apy,Delanie Walker,Titans,2016,2,6.6875,0.043,12.972725,0.0887756035816,1.83151043074,0.865168539326,-0.010799607287,0.467555142103,0.68410634987,0.820224719101,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0024535,Eric Weems,WR,ATL,16,31,9,,-0.639606856243,0,0.298295454545,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0025396,Ted Ginn,WR,CAR,16,31,9,,0.421680808238,19.8420930697,0.715909090909,4.414573,inflated_apy,Ted Ginn,Panthers,2015,2,2.1,0.015,4.414573,0.0955201801482,4.49468002222,0.620253164557,0.0956559263521,0.147884237265,0.273796570973,0.696202531646,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0025418,Greg Olsen,TE,CAR,16,31,9,,1.15399064321,23.791537626,0.864077669903,15.766332,inflated_apy,Greg Olsen,Panthers,2015,3,7.5,0.052,15.766332,0.0731933491704,1.509009047,0.910112359551,-0.0460346896476,0.560892972351,0.593097670861,0.808988764045,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0025430,Drew Stanton,QB,ARI,5,32,9,,-0.735273362837,-16.7422321757,0.26,6.304502,inflated_apy,Drew Stanton,Cardinals,2016,2,3.25,0.021,6.304502,-0.116626715772,-2.65559947093,0.375,-0.115,-0.499989952011,-0.235283410827,0.395833333333,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0025549,Brent Celek,TE,PHI,10,31,9,162,-0.405454341214,2.46255870275,0.398058252427,7.759387,inflated_apy,Brent Celek,Eagles,2016,3,4,0.026,7.759387,-0.0522533985241,0.317365109222,0.780898876404,-0.382840623977,0.0817858826872,-0.487240223901,0.191011235955,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0025708,Matt Moore,QB,MIA,4,32,9,,0.0665916577982,27.3370262746,0.64,3.443228,inflated_apy,Matt Moore,Dolphins,2016,2,1.775,0.011,3.443228,0.0193398920426,7.93935988978,0.25,0.39,-0.70289208284,0.769483740639,0.875,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026035,Danny Amendola,WR,NE,12,31,8,,0.314600145413,17.8400868759,0.704545454545,7.856379,inflated_apy,Danny Amendola,Patriots,2016,2,4.05,0.026,7.856379,0.0400439115034,2.27077727231,0.753164556962,-0.0486191024166,0.10892822716,0.205671918253,0.683544303797,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026143,Matt Ryan,QB,ATL,16,31,8,3,2.59954766963,166.575950302,1,50.812195,inflated_apy,Matt Ryan,Falcons,2013,5,20.75,0.169,50.812195,0.0511599168197,3.27826716208,0.979166666667,0.0208333333333,0.659036278166,1.94051139146,0.979166666667,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026153,Jonathan Stewart,RB,CAR,13,29,8,,-1.23931047756,-23.6868127767,0.099173553719,18.231841,inflated_apy,Jonathan Stewart,Panthers,2012,5,7.3,0.061,18.231841,-0.0679750595431,-1.29920027147,1,-0.900826446281,0.453634740338,-1.69294521789,0.0873786407767,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026158,Joe Flacco,QB,BAL,16,31,8,,-0.868172437902,-24.0478166903,0.16,42.935273,inflated_apy,Joe Flacco,BAL/DEN,2016,3,22.133333,0.143,42.935273,-0.0202204941821,-0.56009464969,0.8125,-0.6525,0.643360274676,-1.51153271258,0.0625,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026164,Chris Johnson,RB,ARI,4,31,8,24,0.235753200437,-2.8524706813,0.561983471074,2.90977,inflated_apy,Chris Johnson,Cardinals,2016,1,1.5,0.01,2.90977,0.0810212492524,-0.98030795606,0.718446601942,-0.156463130867,-0.528710343511,0.764463543949,0.776699029126,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026176,Jordy Nelson,WR,GB,16,31,8,,3.22597398307,72.2718423564,1,22.108759,inflated_apy,Jordy Nelson,Packers,2014,4,9.7625,0.073,22.108759,0.145913842702,3.26892352286,0.943037974684,0.0569620253165,0.609018946209,2.61695503686,1,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026182,Eddie Royal,WR,CHI,9,30,8,42,0.145902468616,14.6860739577,0.653409090909,10.510888,inflated_apy,Eddie Royal,Bears,2015,3,5,0.035,10.510888,0.0138810791834,1.39722485462,0.816455696203,-0.163046605293,0.0142361601778,0.131666308438,0.645569620253,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026184,Matt Forte,RB,NYJ,14,31,8,44,-1.34277446441,-25.1481761936,0.0826446280992,7.759387,inflated_apy,Matt Forte,Jets,2016,3,4,0.026,7.759387,-0.17305161663,-3.24100037717,0.873786407767,-0.791141779668,0.24836821974,-1.59114268415,0.0970873786408,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026189,DeSean Jackson,WR,WAS,15,30,8,49,1.13214741911,33.1251501406,0.857954545455,18.117293,inflated_apy,DeSean Jackson,Commanders,2014,3,8,0.06,18.117293,0.0624898774398,1.82837193948,0.886075949367,-0.0281214039125,0.485450874475,0.646696544635,0.76582278481,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026201,Martellus Bennett,TE,NE,16,29,8,,2.26524575916,38.9904944236,0.980582524272,12.48878,inflated_apy,Martellus Bennett,NE/CHI,2013,4,5.1,0.041,12.48878,0.181382469637,3.12204189869,0.842696629213,0.137885895058,0.519659013177,1.74558674598,0.966292134831,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026224,Harry Douglas,WR,TEN,8,32,8,84,-0.752832050084,-2.11688584465,0.181818181818,7.883166,inflated_apy,Harry Douglas,Titans,2015,3,3.75,0.026,7.883166,-0.0954986930485,-0.268532445549,0.759493670886,-0.577675489068,-0.101726133821,-0.651105916263,0.177215189873,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026267,Jacob Tamme,TE,ATL,8,31,,,-0.311097298434,3.75310719713,0.485436893204,3.363484,inflated_apy,Jacob Tamme,Falcons,2015,2,1.6,0.011,3.363484,-0.0924925756846,1.11583917067,0.601123595506,-0.115686702302,-0.13428062574,-0.176816672694,0.38202247191,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026281,Gary Barnidge,TE,CLE,16,31,,,1.56530084642,29.4171459308,0.912621359223,8.618928,inflated_apy,Gary Barnidge,Browns,2015,3,4.1,0.029,8.618928,0.181612010963,3.41308639901,0.797752808989,0.114868550235,0.524628247398,1.04067259903,0.887640449438,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026289,Tim Hightower,RB,NO,16,30,8,,0.748370577081,4.38792574929,0.851239669421,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0026293,Matthew Slater,WR,NE,7,31,8,,-0.630075766626,0.178195576533,0.3125,3.491724,inflated_apy,Matt Slater,Patriots,2016,1,1.8,0.012,3.491724,-0.180448330574,0.0510336946828,0.594936708861,-0.282436708861,-0.358834983626,-0.271240783,0.493670886076,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026298,Kellen Davis,TE,NYJ,5,31,8,158,-0.635663837417,-0.686082988046,0.203883495146,1.871952,inflated_apy,Kellen Davis,Jets,2016,1,0.965,0.006,1.871952,-0.339572722707,-0.366506720282,0.483146067416,-0.27926257227,-0.497683071102,-0.137980766315,0.415730337079,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026345,Pierre Garcon,WR,WAS,16,30,8,205,2.21062656073,53.2886592606,0.960227272727,21.228856,inflated_apy,Pierre Garcon,Commanders,2012,5,8.5,0.07,21.228856,0.104133098869,2.51019929009,0.924050632911,0.0361766398159,0.648669361114,1.56195719962,0.943037974684,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026373,Justin Forsett,RB,DEN,9,31,8,233,-2.09304775776,-35.7453122305,0.0413223140496,1.716764,inflated_apy,Justin Forsett,DEN/DET,2016,1,0.885,0.006,1.716764,-1.21918199459,-20.8213314296,0.601941747573,-0.560619433523,-0.289327148194,-1.80372060957,0.0776699029126,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026498,Matthew Stafford,QB,DET,16,28,7,,1.34358977639,97.5347885676,0.88,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0026625,Brian Hoyer,QB,CHI,6,31,7,,0.120700123366,30.3114184437,0.66,3.879693,inflated_apy,Brian Hoyer,Bears,2016,1,2,0.013,3.879693,0.0311107408153,7.81283942923,0.28125,0.37875,-0.524343922562,0.645044045928,0.854166666667,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026739,Jordan Norwood,WR,DEN,14,30,7,,-1.05519916411,-7.77001516911,0.0681818181818,1.707065,inflated_apy,Jordan Norwood,Broncos,2016,1,0.88,0.006,1.707065,-0.618136488132,-4.55168090794,0.449367088608,-0.381185270426,-0.121562344784,-0.933636819328,0.101265822785,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026796,Arian Foster,RB,MIA,4,30,,,-0.415309294168,-12.0483168949,0.280991735537,2.90977,inflated_apy,Arian Foster,Dolphins,2016,1,1.5,0.01,2.90977,-0.14272925151,-4.14064235142,0.718446601942,-0.437454866405,-0.392033131851,-0.0232761623163,0.456310679612,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026901,Mike Wallace,WR,BAL,16,30,7,,1.25023614793,35.3329658215,0.880681818182,11.154119,inflated_apy,Mike Wallace,Ravens,2016,2,5.75,0.037,11.154119,0.112087395511,3.16770565399,0.822784810127,0.0578970080552,0.43785245513,0.812383692798,0.835443037975,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026932,Cedric Peerman,RB,CIN,4,30,7,185,0.231125833913,-2.9178293086,0.545454545455,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0026957,David Johnson,TE,PIT,11,29,7,,-0.597646501087,-0.166108911755,0.26213592233,1.474284,inflated_apy,David Johnson,Steelers,2016,1,0.76,0.005,1.474284,-0.405380850018,-0.11267090449,0.38202247191,-0.11988654958,-0.233900131481,-0.363746369606,0.23595505618,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026983,Darrius Heyward-Bey,WR,PIT,7,29,7,,-0.508517584834,2.45087699669,0.403409090909,2.45714,inflated_apy,Darrius Heyward-Bey,Steelers,2016,3,1.266667,0.008,2.45714,-0.206955071682,0.99745110034,0.518987341772,-0.115578250863,-0.413469544463,-0.0950480403711,0.582278481013,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026986,Michael Crabtree,WR,LV,16,29,7,,1.42170385167,38.5387678393,0.909090909091,17.868509,inflated_apy,Michael Crabtree,Raiders,2015,4,8.5,0.059,17.868509,0.0795647723978,2.15679818832,0.879746835443,0.0293440736479,0.572263083739,0.849440767934,0.841772151899,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0026995,Jeremy Maclin,WR,KC,12,28,7,19,-0.463265364089,3.29692355473,0.431818181818,23.123953,inflated_apy,Jeremy Maclin,Chiefs,2015,5,11,0.077,23.123953,-0.0200340038785,0.142576122462,0.955696202532,-0.523878020713,0.410531909207,-0.873797273297,0.126582278481,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027006,Kenny Britt,WR,LA,15,28,7,30,1.21141451253,34.6071470558,0.875,9.617462,inflated_apy,Kenny Britt,Rams,2015,2,4.575,0.032,9.617462,0.125959895919,3.59836587406,0.79746835443,0.0775316455696,0.324136905105,0.887277607424,0.854430379747,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027029,LeSean McCoy,RB,BUF,15,28,7,,2.46953467437,28.6982807125,0.99173553719,16.838442,inflated_apy,LeSean McCoy,Bills,2015,5,8.01,0.056,16.838442,0.146660520871,1.70433111997,0.990291262136,0.00144427505416,0.559083166746,1.91045150763,0.970873786408,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027057,Brandon Tate,WR,BUF,15,29,7,,0.00787185209426,12.1054198795,0.613636363636,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0027061,Jared Cook,TE,GB,10,29,7,,0.542123700294,15.4228569353,0.766990291262,5.334578,inflated_apy,Jared Cook,Packers,2016,1,2.75,0.018,5.334578,0.101624477193,2.89111096236,0.685393258427,0.0815970328352,-0.0018664947644,0.543990195058,0.797752808989,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027125,Zach Miller,TE,CHI,10,32,7,180,0.900721115674,20.3274972343,0.825242718447,5.81954,inflated_apy,Zach Miller,Bears,2016,2,3,0.019,5.81954,0.154775311395,3.49297319621,0.707865168539,0.117377549907,0.0561985178668,0.844522597807,0.865168539326,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027135,Brandon Myers,TE,TB,10,31,7,202,-0.362580297494,3.04895936708,0.446601941748,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0027139,John Phillips,TE,NO,9,29,7,,-0.576131784149,0.128154078417,0.300970873786,,,,,,,,,,,,,,,,,,False,missing_contract,
2016,00-0027150,Julian Edelman,WR,NE,16,30,7,,1.55233940525,40.9811620166,0.920454545455,9.624812,inflated_apy,Julian Edelman,Patriots,2014,4,4.25,0.032,9.624812,0.161285166427,4.2578662333,0.803797468354,0.1166570771,0.397155818955,1.15518358629,0.905063291139,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027155,Rashad Jennings,RB,NYG,13,31,,,-1.90334924717,-33.0659406728,0.0661157024793,5.661654,inflated_apy,Rashad Jennings,Giants,2014,4,2.5,0.019,5.661654,-0.33618254439,-5.84033229032,0.815533980583,-0.749418278103,0.240081981573,-2.14343122875,0.0679611650485,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2016,00-0027215,Logan Paulsen,TE,CHI,10,29,6,,-1.57657181352,-13.5551528119,0.0388349514563,,,,,,,,,,,,,,,,,,False,missing_contract,
